input,SLURM_ARRAY_TASK_ID,SLURM_ARRAY_TASK_COUNT,output
0.3536193860242075,7,100,1.3536193860242074
0.7511510218389557,7,100,1.7511510218389557
0.0457518017975147,7,100,1.0457518017975147
0.904961094290208,7,100,1.904961094290208
0.7190321137690298,7,100,1.7190321137690296
0.9577896627936016,7,100,1.9577896627936016
0.2639785208821266,7,100,1.2639785208821266
0.4705538047033797,7,100,1.4705538047033797
0.8235825605791908,7,100,1.8235825605791907
0.9153875285889568,7,100,1.9153875285889568
0.4232946256528844,7,100,1.4232946256528844
0.9387465149037374,7,100,1.9387465149037375
0.299486175875322,7,100,1.299486175875322
0.6208335796552212,7,100,1.6208335796552213
0.1313516410152098,7,100,1.1313516410152098
0.7210208077519175,7,100,1.7210208077519176
0.5831219092427726,7,100,1.5831219092427726
0.7435466905044197,7,100,1.7435466905044197
0.8781531116694766,7,100,1.8781531116694765
0.1650011405148334,7,100,1.1650011405148333
0.4511794510888385,7,100,1.4511794510888385
0.2778336457510424,7,100,1.2778336457510424
0.0499825333236277,7,100,1.0499825333236277
0.1048346621912356,7,100,1.1048346621912355
0.314662966349829,7,100,1.314662966349829
0.1291885528082911,7,100,1.1291885528082912
0.2457611179014347,7,100,1.2457611179014347
0.6029838816112584,7,100,1.6029838816112583
0.0644753210751899,7,100,1.0644753210751898
0.9654768240160928,7,100,1.965476824016093
0.6616055755672324,7,100,1.6616055755672323
0.3689644181360551,7,100,1.3689644181360552
0.3513904647996001,7,100,1.3513904647996
0.90111346176731,7,100,1.90111346176731
0.613726402911042,7,100,1.613726402911042
0.5556018911872105,7,100,1.5556018911872105
0.7204506831786724,7,100,1.7204506831786723
0.3362738937780788,7,100,1.336273893778079
0.7747211277208609,7,100,1.774721127720861
0.5923134016964579,7,100,1.5923134016964577
0.5924246772246488,7,100,1.5924246772246486
0.8025993901108736,7,100,1.8025993901108737
0.6537928453976604,7,100,1.6537928453976605
0.407498663802225,7,100,1.407498663802225
0.9726845768669006,7,100,1.9726845768669006
0.3523127637992077,7,100,1.3523127637992076
0.8102613221451245,7,100,1.8102613221451245
0.1433200544120882,7,100,1.1433200544120883
0.0124979800019301,7,100,1.01249798000193
0.0859841343875132,7,100,1.0859841343875132
0.988817702074901,7,100,1.988817702074901
0.5349772523742292,7,100,1.534977252374229
0.8546988438167877,7,100,1.8546988438167877
0.0677754042833836,7,100,1.0677754042833836
0.1276707293632468,7,100,1.1276707293632469
0.5605744936819967,7,100,1.5605744936819967
0.0354455556745161,7,100,1.0354455556745161
0.2610448044326504,7,100,1.2610448044326503
0.8726517927218722,7,100,1.8726517927218722
0.6444179702087514,7,100,1.6444179702087514
0.6437440270868262,7,100,1.6437440270868262
0.7279854297480445,7,100,1.7279854297480446
0.0657042219121329,7,100,1.0657042219121329
0.4076658486400245,7,100,1.4076658486400244
0.603116009564609,7,100,1.603116009564609
0.010998974531608,7,100,1.010998974531608
0.765243927956548,7,100,1.765243927956548
0.5798257785093868,7,100,1.5798257785093868
0.3489965086185155,7,100,1.3489965086185154
0.2550991486368591,7,100,1.2550991486368592
0.0454499391113235,7,100,1.0454499391113234
0.3023671117621985,7,100,1.3023671117621984
0.6235958719333227,7,100,1.6235958719333228
0.3214325639110229,7,100,1.321432563911023
0.2688947027384621,7,100,1.268894702738462
0.5487240915049558,7,100,1.5487240915049558
0.7022065703194956,7,100,1.7022065703194955
0.4920782690986315,7,100,1.4920782690986316
0.3788961104943901,7,100,1.3788961104943902
0.9799606815044114,7,100,1.9799606815044113
0.4533724821237771,7,100,1.4533724821237772
0.9088535599706644,7,100,1.9088535599706644
0.1412654052836585,7,100,1.1412654052836584
0.3895648140839705,7,100,1.3895648140839705
0.2873068119015439,7,100,1.2873068119015438
0.0932811186963814,7,100,1.0932811186963813
0.6873283561859264,7,100,1.6873283561859265
0.5529821683202537,7,100,1.5529821683202538
0.6436207410672287,7,100,1.6436207410672288
0.70146056165451,7,100,1.70146056165451
0.3243581247122789,7,100,1.3243581247122789
0.1708243646819626,7,100,1.1708243646819625
0.8788356277453927,7,100,1.8788356277453926
0.4708013217804946,7,100,1.4708013217804945
0.1164084338301502,7,100,1.1164084338301503
0.3619994578910527,7,100,1.3619994578910526
0.9479279207937464,7,100,1.9479279207937465
0.4119975239948675,7,100,1.4119975239948674
0.0792370439968142,7,100,1.0792370439968142
0.8051252373774558,7,100,1.8051252373774558
