input,SLURM_ARRAY_TASK_ID,SLURM_ARRAY_TASK_COUNT,output
0.7987364395844049,16,30,1.7987364395844048
0.1930342077719585,16,30,1.1930342077719585
0.5463856965016016,16,30,1.5463856965016016
0.4676066321297677,16,30,1.4676066321297676
0.5544922128488756,16,30,1.5544922128488756
0.7933322802106071,16,30,1.793332280210607
0.1688728349169639,16,30,1.168872834916964
0.8057991555654825,16,30,1.8057991555654826
0.5116918464127427,16,30,1.5116918464127427
0.3604841284184374,16,30,1.3604841284184375
0.6052736234729099,16,30,1.60527362347291
0.8597305571237714,16,30,1.8597305571237714
0.9920059645002024,16,30,1.9920059645002024
0.8470383449009914,16,30,1.8470383449009913
0.4057640605755332,16,30,1.4057640605755333
0.667054326948334,16,30,1.667054326948334
0.3518287733990402,16,30,1.3518287733990402
0.4494403916674456,16,30,1.4494403916674456
0.4645909537519026,16,30,1.4645909537519026
0.1088483967950351,16,30,1.108848396795035
0.3075016500170302,16,30,1.3075016500170302
0.722728459702465,16,30,1.722728459702465
0.7230075616706054,16,30,1.7230075616706055
0.869117718395992,16,30,1.869117718395992
0.8977204794143138,16,30,1.8977204794143137
0.2170521435627103,16,30,1.2170521435627104
0.7284466626379208,16,30,1.728446662637921
0.8903305695087849,16,30,1.8903305695087849
0.3468522202833666,16,30,1.3468522202833666
0.2700074310819512,16,30,1.2700074310819511
0.8969657710298158,16,30,1.8969657710298158
0.7972220502807051,16,30,1.797222050280705
0.1309583241520165,16,30,1.1309583241520165
0.8084826682360515,16,30,1.8084826682360515
0.578302749570175,16,30,1.5783027495701751
0.1698521639223329,16,30,1.169852163922333
0.9815028348592472,16,30,1.9815028348592472
0.9979083506663828,16,30,1.9979083506663828
0.0888336727242368,16,30,1.0888336727242367
0.8648564123051791,16,30,1.864856412305179
0.4276734097232689,16,30,1.4276734097232688
0.3861624560148226,16,30,1.3861624560148225
0.9801669772369576,16,30,1.9801669772369577
0.0087187726275145,16,30,1.0087187726275144
0.9839124808439074,16,30,1.9839124808439075
0.3631702420629425,16,30,1.3631702420629426
0.4049185564609513,16,30,1.4049185564609514
0.9646604967755796,16,30,1.9646604967755796
0.1438501330625201,16,30,1.1438501330625201
0.1223028111531782,16,30,1.1223028111531783
0.8909110792076675,16,30,1.8909110792076675
0.3803720055834581,16,30,1.380372005583458
0.0615834141527965,16,30,1.0615834141527964
0.4576018200546365,16,30,1.4576018200546366
0.0723570172926499,16,30,1.07235701729265
0.0374714092067852,16,30,1.0374714092067852
0.8535570671748381,16,30,1.853557067174838
0.3120139007799138,16,30,1.3120139007799139
0.6963577887410665,16,30,1.6963577887410666
0.3238666814493007,16,30,1.3238666814493008
0.8652872198852959,16,30,1.8652872198852959
0.8722725435113513,16,30,1.8722725435113512
0.3628207925046275,16,30,1.3628207925046274
0.7824933443322489,16,30,1.782493344332249
0.5259720829355333,16,30,1.5259720829355334
0.1133746485533974,16,30,1.1133746485533975
0.3456450958132855,16,30,1.3456450958132855
0.9405606665241768,16,30,1.9405606665241768
0.7697144110998689,16,30,1.7697144110998688
0.7406321023142849,16,30,1.7406321023142848
0.3601758680548746,16,30,1.3601758680548746
0.3044902460473536,16,30,1.3044902460473535
0.3939520534490828,16,30,1.3939520534490828
0.8402949358212799,16,30,1.84029493582128
0.3695790349876099,16,30,1.36957903498761
0.3248023469231806,16,30,1.3248023469231807
0.0203542748580838,16,30,1.0203542748580838
0.1903581742568497,16,30,1.1903581742568496
0.0077179241622604,16,30,1.0077179241622605
0.9448029857370736,16,30,1.9448029857370734
0.6757972661830272,16,30,1.6757972661830272
0.4299981299899521,16,30,1.429998129989952
0.2791693759315651,16,30,1.279169375931565
0.9827760053443348,16,30,1.9827760053443348
0.0703057016852342,16,30,1.0703057016852342
0.3783287789577291,16,30,1.3783287789577292
0.793127460268667,16,30,1.7931274602686669
0.3078008594021066,16,30,1.3078008594021067
0.8410035955778342,16,30,1.8410035955778343
0.8719248246712248,16,30,1.8719248246712248
0.3554075829699464,16,30,1.3554075829699463
0.9842125147943838,16,30,1.9842125147943839
0.4225413895094124,16,30,1.4225413895094123
0.8686878223608889,16,30,1.868687822360889
0.1766979992459114,16,30,1.1766979992459115
0.6700772079824656,16,30,1.6700772079824655
0.065283483207349,16,30,1.065283483207349
0.4439798072089602,16,30,1.4439798072089602
0.4638307800610194,16,30,1.4638307800610195
0.6583947507408977,16,30,1.6583947507408978
0.5265406933169609,16,30,1.526540693316961
0.1714380974274351,16,30,1.1714380974274352
0.5344446736900446,16,30,1.5344446736900446
0.3978025446466041,16,30,1.397802544646604
0.4245616436318802,16,30,1.4245616436318802
0.352520345864893,16,30,1.352520345864893
0.7449002426986479,16,30,1.7449002426986477
0.729256667217724,16,30,1.729256667217724
