input,SLURM_ARRAY_TASK_ID,SLURM_ARRAY_TASK_COUNT,output
0.3814778866027511,11,100,1.381477886602751
0.0664728890338279,11,100,1.066472889033828
0.2855134172335973,11,100,1.2855134172335974
0.1053079252807972,11,100,1.1053079252807971
0.7269683565287063,11,100,1.7269683565287064
0.8128949634581337,11,100,1.8128949634581337
0.2791637260067637,11,100,1.2791637260067636
0.6644028873460682,11,100,1.6644028873460681
0.4636720806681104,11,100,1.4636720806681103
0.1189998422111092,11,100,1.1189998422111092
0.4670274925430514,11,100,1.4670274925430515
0.312675533673619,11,100,1.312675533673619
0.9949528392378326,11,100,1.9949528392378326
0.255994385176463,11,100,1.255994385176463
0.445979430675619,11,100,1.445979430675619
0.136607906439328,11,100,1.136607906439328
0.0686184451878548,11,100,1.0686184451878549
0.6950497497633747,11,100,1.6950497497633747
0.6367532861601896,11,100,1.6367532861601894
0.6165659828726543,11,100,1.6165659828726544
0.7641112496543221,11,100,1.764111249654322
0.2647326172493468,11,100,1.2647326172493467
0.2869494258501514,11,100,1.2869494258501515
0.0634222166506578,11,100,1.0634222166506577
0.2504342639579482,11,100,1.2504342639579482
0.0363448071566955,11,100,1.0363448071566954
0.0001105469761623,11,100,1.0001105469761622
0.1802047713164868,11,100,1.1802047713164867
0.9866136347978336,11,100,1.9866136347978336
0.7500566599886809,11,100,1.7500566599886809
0.8197416413955673,11,100,1.8197416413955674
0.2470750328806961,11,100,1.247075032880696
0.6437860617660663,11,100,1.6437860617660665
0.4765226439641523,11,100,1.4765226439641523
0.0164318174377632,11,100,1.0164318174377631
0.953969902007934,11,100,1.953969902007934
0.068546681096432,11,100,1.068546681096432
0.3065309876182001,11,100,1.3065309876182
0.209038214492794,11,100,1.209038214492794
0.9251803322988084,11,100,1.9251803322988084
0.6152274317168649,11,100,1.615227431716865
0.6792524325425804,11,100,1.6792524325425804
0.9182994223031732,11,100,1.918299422303173
0.6214740671143429,11,100,1.621474067114343
0.4372340715230957,11,100,1.4372340715230956
0.3034160278331289,11,100,1.3034160278331288
0.7242489708506733,11,100,1.7242489708506734
0.4496495561655792,11,100,1.4496495561655793
0.3009962522927746,11,100,1.3009962522927747
0.1688455687478768,11,100,1.1688455687478767
0.9729923035716312,11,100,1.9729923035716312
0.3960585491551084,11,100,1.3960585491551085
0.5625700671979043,11,100,1.5625700671979041
0.3742996643589283,11,100,1.3742996643589283
0.8731301129865106,11,100,1.8731301129865106
0.4174868653508004,11,100,1.4174868653508004
0.0906240022690715,11,100,1.0906240022690714
0.2156465969442863,11,100,1.2156465969442862
0.4582654904256226,11,100,1.4582654904256227
0.1916901195933235,11,100,1.1916901195933236
0.4708478694544226,11,100,1.4708478694544227
0.1020976557392412,11,100,1.1020976557392412
0.5087301193024528,11,100,1.5087301193024527
0.018763994153481,11,100,1.018763994153481
0.3948568327090648,11,100,1.3948568327090647
0.0507495354552646,11,100,1.0507495354552645
0.6055285049951069,11,100,1.605528504995107
0.5372879141445941,11,100,1.537287914144594
0.5512092676411455,11,100,1.5512092676411455
0.6210927150929234,11,100,1.6210927150929235
0.452816977429052,11,100,1.452816977429052
0.560252882230182,11,100,1.560252882230182
0.1515839714714548,11,100,1.1515839714714549
0.8030698735155448,11,100,1.8030698735155448
0.5258164030962105,11,100,1.5258164030962105
0.8396587629807372,11,100,1.8396587629807373
0.4481328894643217,11,100,1.4481328894643217
0.2182206744581852,11,100,1.2182206744581852
0.4425603015946877,11,100,1.4425603015946877
0.8559434457612817,11,100,1.8559434457612816
0.5577093802645167,11,100,1.5577093802645168
0.1978447167258795,11,100,1.1978447167258794
0.6065226080977543,11,100,1.6065226080977544
0.994162869829331,11,100,1.994162869829331
0.8835709598396514,11,100,1.8835709598396515
0.3969735177001912,11,100,1.3969735177001912
0.0105092846825194,11,100,1.0105092846825194
0.8409472325223856,11,100,1.8409472325223857
0.884903833454017,11,100,1.884903833454017
0.6917969844557377,11,100,1.6917969844557377
0.6370344820149156,11,100,1.6370344820149156
0.535593423734897,11,100,1.535593423734897
0.7150431154556236,11,100,1.7150431154556236
0.1806935632569808,11,100,1.1806935632569808
0.2317035517801717,11,100,1.2317035517801718
0.5466631048387909,11,100,1.5466631048387909
0.7997530729282677,11,100,1.7997530729282678
0.2613215985720003,11,100,1.2613215985720003
0.7827092053561554,11,100,1.7827092053561553
0.3352947354655099,11,100,1.33529473546551
