input,SLURM_ARRAY_TASK_ID,SLURM_ARRAY_TASK_COUNT,output
0.409981614860111,16,100,1.409981614860111
0.7359275349451703,16,100,1.7359275349451702
0.5340222875005686,16,100,1.5340222875005685
0.9622434902335514,16,100,1.9622434902335515
0.426518481828286,16,100,1.426518481828286
0.341118816166437,16,100,1.341118816166437
0.0831127086113807,16,100,1.0831127086113808
0.5813462288479191,16,100,1.5813462288479192
0.4210474947028609,16,100,1.4210474947028608
0.0987449561637723,16,100,1.0987449561637723
0.1125665145434753,16,100,1.1125665145434753
0.5890739971573544,16,100,1.5890739971573544
0.5405924703491274,16,100,1.5405924703491274
0.6940065283909677,16,100,1.6940065283909678
0.6355138068611167,16,100,1.6355138068611166
0.1462576139291109,16,100,1.146257613929111
0.0799280581029634,16,100,1.0799280581029633
0.3712437423085907,16,100,1.3712437423085908
0.2068598222210236,16,100,1.2068598222210236
0.0813880173263281,16,100,1.0813880173263282
0.506470051656661,16,100,1.506470051656661
0.6966489084953345,16,100,1.6966489084953345
0.1554535498187336,16,100,1.1554535498187337
0.7293126003917311,16,100,1.7293126003917312
0.7076503508049744,16,100,1.7076503508049745
0.8759736632971556,16,100,1.8759736632971555
0.0646876333314945,16,100,1.0646876333314945
0.6451119661902455,16,100,1.6451119661902456
0.9073837382704212,16,100,1.907383738270421
0.5382433623994236,16,100,1.5382433623994236
0.1773776732132614,16,100,1.1773776732132615
0.1623270660053213,16,100,1.1623270660053213
0.4057604980413265,16,100,1.4057604980413265
0.8535320470812077,16,100,1.8535320470812078
0.10291430633297,16,100,1.10291430633297
0.1828803316617357,16,100,1.1828803316617358
0.0626427296819811,16,100,1.0626427296819811
0.4195347632108339,16,100,1.419534763210834
0.5928940923585568,16,100,1.5928940923585568
0.1859414597690041,16,100,1.1859414597690041
0.7586763618320118,16,100,1.7586763618320118
0.1928133826882474,16,100,1.1928133826882474
0.9165548365980808,16,100,1.9165548365980807
0.4957484403140588,16,100,1.4957484403140588
0.4678902444857348,16,100,1.467890244485735
0.1000225822835458,16,100,1.1000225822835459
0.6367696606207682,16,100,1.6367696606207682
0.826246766279109,16,100,1.8262467662791089
0.141016125946676,16,100,1.141016125946676
0.8106380101127921,16,100,1.8106380101127921
0.0041193428451599,16,100,1.0041193428451598
0.2269217424834767,16,100,1.2269217424834766
0.7819953764588446,16,100,1.7819953764588448
0.5877042798532987,16,100,1.5877042798532988
0.6299027104339661,16,100,1.629902710433966
0.5385709751863441,16,100,1.5385709751863441
0.5698650721301548,16,100,1.5698650721301548
0.7255295547863776,16,100,1.7255295547863776
0.3794768435160491,16,100,1.3794768435160492
0.2050224739176427,16,100,1.2050224739176427
0.7596574224691842,16,100,1.7596574224691843
0.88500180666691,16,100,1.88500180666691
0.2822268360958708,16,100,1.2822268360958708
0.2390993979317707,16,100,1.2390993979317706
0.4580673592744606,16,100,1.4580673592744606
0.931496403948907,16,100,1.9314964039489069
0.4285129574585321,16,100,1.428512957458532
0.9867287691680364,16,100,1.9867287691680364
0.4474484594056033,16,100,1.4474484594056034
0.2750667700368605,16,100,1.2750667700368605
0.6110745232997512,16,100,1.6110745232997512
0.3033373904257431,16,100,1.303337390425743
0.2580033008286189,16,100,1.2580033008286189
0.0705481898271987,16,100,1.0705481898271987
0.1095059096939303,16,100,1.1095059096939304
0.3281275290938003,16,100,1.3281275290938002
0.8024564206807245,16,100,1.8024564206807245
0.6992195471749965,16,100,1.6992195471749965
0.1565025809960144,16,100,1.1565025809960143
0.3235347657684462,16,100,1.3235347657684462
0.0308640044490685,16,100,1.0308640044490684
0.5843884824932603,16,100,1.5843884824932601
0.390566181322894,16,100,1.390566181322894
0.2754772601299065,16,100,1.2754772601299065
0.794839813762783,16,100,1.794839813762783
0.9499840423797032,16,100,1.9499840423797032
0.4141261253117891,16,100,1.4141261253117892
0.3821903724566604,16,100,1.3821903724566604
0.910974025439775,16,100,1.9109740254397751
0.4594351402806736,16,100,1.4594351402806736
0.8680560544656906,16,100,1.8680560544656906
0.0232141221510318,16,100,1.0232141221510318
0.5125565495079641,16,100,1.512556549507964
0.263536650285058,16,100,1.263536650285058
0.5631553587841313,16,100,1.5631553587841314
0.6421030446879203,16,100,1.6421030446879203
0.0925710079752044,16,100,1.0925710079752045
0.3789711320016651,16,100,1.378971132001665
0.1082815777516751,16,100,1.108281577751675
0.7671199312449296,16,100,1.7671199312449297
