input,SLURM_ARRAY_TASK_ID,SLURM_ARRAY_TASK_COUNT,output
0.7982970112084792,28,100,1.7982970112084793
0.6869514888849293,28,100,1.6869514888849293
0.2137745019804574,28,100,1.2137745019804573
0.6606602003637478,28,100,1.6606602003637478
0.4507565335905842,28,100,1.4507565335905843
0.1890689284199512,28,100,1.1890689284199512
0.5047877812803424,28,100,1.5047877812803425
0.0909193113673713,28,100,1.0909193113673714
0.5729437533153541,28,100,1.572943753315354
0.3198973337252143,28,100,1.3198973337252142
0.7768598553025677,28,100,1.7768598553025678
0.1436747630748114,28,100,1.1436747630748114
0.8531605891634968,28,100,1.8531605891634968
0.6895008720381257,28,100,1.6895008720381257
0.0043192972408651,28,100,1.004319297240865
0.8658515091497163,28,100,1.8658515091497163
0.932519775353584,28,100,1.932519775353584
0.1679253552265676,28,100,1.1679253552265676
0.9855529789939034,28,100,1.9855529789939035
0.8707371396297411,28,100,1.8707371396297412
0.232012602498317,28,100,1.2320126024983171
0.1898146288591049,28,100,1.189814628859105
0.7401209222103129,28,100,1.740120922210313
0.1836023019607672,28,100,1.183602301960767
0.1113162022618929,28,100,1.111316202261893
0.3447697906064029,28,100,1.344769790606403
0.3066332406281501,28,100,1.30663324062815
0.4724802124364498,28,100,1.4724802124364498
0.0217496292651527,28,100,1.0217496292651527
0.3654281950447241,28,100,1.365428195044724
0.0483807355138756,28,100,1.0483807355138757
0.5935351472407594,28,100,1.5935351472407593
0.9091282711706726,28,100,1.9091282711706725
0.0120595770269231,28,100,1.0120595770269232
0.7059143068817426,28,100,1.7059143068817426
0.2521353665769199,28,100,1.25213536657692
0.402834759191183,28,100,1.402834759191183
0.3031508712714337,28,100,1.3031508712714337
0.7220666744228135,28,100,1.7220666744228135
0.1935110796652357,28,100,1.1935110796652357
0.1639034204067292,28,100,1.1639034204067291
0.7245322775339571,28,100,1.724532277533957
0.3101894250186275,28,100,1.3101894250186275
0.9604518067772908,28,100,1.9604518067772907
0.6512991583097443,28,100,1.6512991583097443
0.0605691911249167,28,100,1.0605691911249167
0.0577213884490912,28,100,1.0577213884490912
0.8344180183934221,28,100,1.8344180183934222
0.8333155768980962,28,100,1.8333155768980962
0.0427107044554649,28,100,1.0427107044554649
0.2066846891379857,28,100,1.2066846891379857
0.5946922012676651,28,100,1.594692201267665
0.1840828588335571,28,100,1.184082858833557
0.3516532287550541,28,100,1.3516532287550542
0.1180839396912807,28,100,1.1180839396912807
0.9964222024673526,28,100,1.9964222024673526
0.9420401191762732,28,100,1.9420401191762733
0.1826362163110052,28,100,1.1826362163110051
0.6797664291411025,28,100,1.6797664291411025
0.8016954273928584,28,100,1.8016954273928585
0.7522613847094018,28,100,1.752261384709402
0.1264478994788911,28,100,1.1264478994788911
0.2789202527413259,28,100,1.278920252741326
0.148505398683719,28,100,1.148505398683719
0.6917975161476811,28,100,1.6917975161476813
0.3500612156758946,28,100,1.3500612156758947
0.0321874896043526,28,100,1.0321874896043526
0.5449841608159304,28,100,1.5449841608159303
0.7574448768882548,28,100,1.757444876888255
0.8047764696689877,28,100,1.8047764696689876
0.79209085953649,28,100,1.79209085953649
0.7222865328166642,28,100,1.722286532816664
0.3736428074917131,28,100,1.373642807491713
0.5581768992806228,28,100,1.5581768992806229
0.8643703728057753,28,100,1.8643703728057752
0.8548602469196654,28,100,1.8548602469196656
0.3766430837904582,28,100,1.3766430837904582
0.2326775960951822,28,100,1.2326775960951821
0.0570729589064991,28,100,1.057072958906499
0.313853942592236,28,100,1.313853942592236
0.6374621905816034,28,100,1.6374621905816034
0.269452555688804,28,100,1.269452555688804
0.4800212702625791,28,100,1.4800212702625792
0.0720080964963804,28,100,1.0720080964963805
0.8981786978709337,28,100,1.8981786978709336
0.7999399703363195,28,100,1.7999399703363195
0.1519618363293082,28,100,1.1519618363293083
0.7291214960817286,28,100,1.7291214960817287
0.0216007793833074,28,100,1.0216007793833075
0.3865156855509295,28,100,1.3865156855509295
0.4476737528650721,28,100,1.447673752865072
0.1654269328873039,28,100,1.165426932887304
0.654823309352663,28,100,1.654823309352663
0.5726676667494434,28,100,1.5726676667494432
0.904858547704796,28,100,1.9048585477047961
0.3933241938898113,28,100,1.3933241938898113
0.4910564628009843,28,100,1.4910564628009844
0.7875194581422167,28,100,1.7875194581422167
0.1766161108912719,28,100,1.1766161108912718
0.5850008782554915,28,100,1.5850008782554914
