input,SLURM_ARRAY_TASK_ID,SLURM_ARRAY_TASK_COUNT,output
0.9173356336412256,51,100,1.9173356336412257
0.4201320752766433,51,100,1.4201320752766433
0.6593825290171798,51,100,1.6593825290171798
0.2473662542809594,51,100,1.2473662542809594
0.1609416518468553,51,100,1.1609416518468554
0.1024297729954368,51,100,1.1024297729954369
0.1014634972405581,51,100,1.1014634972405581
0.6903148245356913,51,100,1.6903148245356912
0.9927341554103722,51,100,1.9927341554103721
0.5915551207486122,51,100,1.591555120748612
0.0274714268516288,51,100,1.0274714268516287
0.5638001598965361,51,100,1.563800159896536
0.0493762387067886,51,100,1.0493762387067886
0.653781637547395,51,100,1.653781637547395
0.077267349704042,51,100,1.077267349704042
0.6642568790963566,51,100,1.6642568790963566
0.9697275514030496,51,100,1.9697275514030497
0.569053146222694,51,100,1.569053146222694
0.5695898306982309,51,100,1.5695898306982308
0.1881481350079947,51,100,1.1881481350079948
0.7604037609250829,51,100,1.7604037609250829
0.157350790059859,51,100,1.157350790059859
0.0429926134272603,51,100,1.0429926134272602
0.958400469461816,51,100,1.958400469461816
0.8211707865213432,51,100,1.8211707865213431
0.4670296013560604,51,100,1.4670296013560604
0.5268426685566471,51,100,1.5268426685566472
0.9062606327909712,51,100,1.9062606327909712
0.0037518997519813,51,100,1.0037518997519812
0.954169741164684,51,100,1.9541697411646841
0.1243553670230463,51,100,1.1243553670230464
0.8009350050062745,51,100,1.8009350050062745
0.8727097879526226,51,100,1.8727097879526227
0.2953004483094354,51,100,1.2953004483094355
0.1676478967156508,51,100,1.1676478967156507
0.0826819058418836,51,100,1.0826819058418835
0.4929080302838288,51,100,1.4929080302838287
0.1227554768875145,51,100,1.1227554768875145
0.7047781724860196,51,100,1.7047781724860196
0.7564327054371186,51,100,1.7564327054371187
0.1786544144012181,51,100,1.178654414401218
0.5412230644009708,51,100,1.5412230644009708
0.5989343387151231,51,100,1.5989343387151231
0.7494459766478981,51,100,1.7494459766478982
0.3726578622097637,51,100,1.3726578622097638
0.6909398952845224,51,100,1.6909398952845223
0.1357369935320669,51,100,1.135736993532067
0.6797690054850414,51,100,1.6797690054850414
0.2427879356564564,51,100,1.2427879356564564
0.5236530330222003,51,100,1.5236530330222005
0.2222763902950165,51,100,1.2222763902950164
0.7246824323946033,51,100,1.7246824323946033
0.0481612004130235,51,100,1.0481612004130234
0.990462732135966,51,100,1.990462732135966
0.4348507098288451,51,100,1.434850709828845
0.3967924595240072,51,100,1.3967924595240073
0.1912422359212203,51,100,1.1912422359212202
0.665354885996688,51,100,1.665354885996688
0.4759867820952603,51,100,1.4759867820952604
0.9287797202971932,51,100,1.9287797202971932
0.2544266560058217,51,100,1.2544266560058217
0.1393452299773828,51,100,1.1393452299773827
0.5692742047892021,51,100,1.569274204789202
0.3949670609905349,51,100,1.394967060990535
0.6224441586073417,51,100,1.6224441586073417
0.4951733716131489,51,100,1.495173371613149
0.1292468148490066,51,100,1.1292468148490067
0.644275315089051,51,100,1.644275315089051
0.2657270267390911,51,100,1.265727026739091
0.2281495299469225,51,100,1.2281495299469225
0.0514735200149057,51,100,1.0514735200149057
0.061574342658025,51,100,1.061574342658025
0.2718465631588408,51,100,1.271846563158841
0.526210377787139,51,100,1.526210377787139
0.4909845731421741,51,100,1.490984573142174
0.5777017657095207,51,100,1.5777017657095207
0.6987759408704839,51,100,1.698775940870484
0.261325264191965,51,100,1.261325264191965
0.4856723338909718,51,100,1.4856723338909719
0.0364478435713107,51,100,1.0364478435713107
0.3841505555775414,51,100,1.3841505555775413
0.7556686885095546,51,100,1.7556686885095547
0.4195313760314826,51,100,1.4195313760314825
0.9069388056730308,51,100,1.9069388056730308
0.0975544664876864,51,100,1.0975544664876864
0.9333669090106304,51,100,1.9333669090106302
0.4823558281801774,51,100,1.4823558281801774
0.7869553995090887,51,100,1.7869553995090888
0.9753011783065094,51,100,1.9753011783065095
0.1316806322886859,51,100,1.1316806322886859
0.2031430363551624,51,100,1.2031430363551623
0.1384020299755912,51,100,1.1384020299755913
0.1022914084561921,51,100,1.1022914084561921
0.5974003030812661,51,100,1.5974003030812662
0.2349243943328165,51,100,1.2349243943328165
0.6891648380888575,51,100,1.6891648380888575
0.2652185286034898,51,100,1.2652185286034898
0.5031300970343917,51,100,1.5031300970343917
0.7968751368334595,51,100,1.7968751368334595
0.7857557478686512,51,100,1.7857557478686512
